rem,seccion,seccion_nombre,codigo_prestacion,detalle_prestacion,codigo_columna,columna_excel,columna_indice_excel,columna_detalle,columna_categoria,columna_subcategoria,columna_sub_subcategoria,columna_nivel_4,columna_nivel_5,columna_niveles,fila_excel
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL10,M,13,RANGO ETARIO Y SEXO - 30 a 34 años - Hombres,RANGO ETARIO Y SEXO,30 a 34 años,Hombres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Hombres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL11,N,14,RANGO ETARIO Y SEXO - 30 a 34 años - Mujeres,RANGO ETARIO Y SEXO,30 a 34 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Mujeres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL12,O,15,RANGO ETARIO Y SEXO - 35 a 39 años - Hombres,RANGO ETARIO Y SEXO,35 a 39 años,Hombres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Hombres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL13,P,16,RANGO ETARIO Y SEXO - 35 a 39 años - Mujeres,RANGO ETARIO Y SEXO,35 a 39 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Mujeres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL14,Q,17,RANGO ETARIO Y SEXO - 40 a 44 años - Hombres,RANGO ETARIO Y SEXO,40 a 44 años,Hombres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Hombres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL15,R,18,RANGO ETARIO Y SEXO - 40 a 44 años - Mujeres,RANGO ETARIO Y SEXO,40 a 44 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Mujeres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL16,S,19,RANGO ETARIO Y SEXO - 45 a 49 años - Hombres,RANGO ETARIO Y SEXO,45 a 49 años,Hombres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Hombres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL17,T,20,RANGO ETARIO Y SEXO - 45 a 49 años - Mujeres,RANGO ETARIO Y SEXO,45 a 49 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Mujeres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL18,U,21,RANGO ETARIO Y SEXO - 50 a 54 años - Hombres,RANGO ETARIO Y SEXO,50 a 54 años,Hombres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Hombres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL19,V,22,RANGO ETARIO Y SEXO - 50 a 54 años - Mujeres,RANGO ETARIO Y SEXO,50 a 54 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Mujeres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL20,W,23,RANGO ETARIO Y SEXO - 55 a 59 años - Hombres,RANGO ETARIO Y SEXO,55 a 59 años,Hombres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Hombres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL21,X,24,RANGO ETARIO Y SEXO - 55 a 59 años - Mujeres,RANGO ETARIO Y SEXO,55 a 59 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Mujeres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL22,Y,25,RANGO ETARIO Y SEXO - 60 a 64 años - Hombres,RANGO ETARIO Y SEXO,60 a 64 años,Hombres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Hombres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL23,Z,26,RANGO ETARIO Y SEXO - 60 a 64 años - Mujeres,RANGO ETARIO Y SEXO,60 a 64 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Mujeres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL24,AA,27,RANGO ETARIO Y SEXO - 65 a 69 años - Hombres,RANGO ETARIO Y SEXO,65 a 69 años,Hombres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Hombres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL25,AB,28,RANGO ETARIO Y SEXO - 65 a 69 años - Mujeres,RANGO ETARIO Y SEXO,65 a 69 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Mujeres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL26,AC,29,RANGO ETARIO Y SEXO - 70 a 74 años - Hombres,RANGO ETARIO Y SEXO,70 a 74 años,Hombres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Hombres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL27,AD,30,RANGO ETARIO Y SEXO - 70 a 74 años - Mujeres,RANGO ETARIO Y SEXO,70 a 74 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Mujeres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL28,AE,31,RANGO ETARIO Y SEXO - 75 a 79 años - Hombres,RANGO ETARIO Y SEXO,75 a 79 años,Hombres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Hombres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL29,AF,32,RANGO ETARIO Y SEXO - 75 a 79 años - Mujeres,RANGO ETARIO Y SEXO,75 a 79 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Mujeres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL30,AG,33,RANGO ETARIO Y SEXO - 80 y más años - Hombres,RANGO ETARIO Y SEXO,80 y más años,Hombres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Hombres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL31,AH,34,RANGO ETARIO Y SEXO - 80 y más años - Mujeres,RANGO ETARIO Y SEXO,80 y más años,Mujeres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Mujeres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL32,AI,35,Pueblos Originarios - Hombres,Pueblos Originarios,Hombres,,,,"['Pueblos Originarios', 'Hombres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL33,AJ,36,Pueblos Originarios - Mujeres,Pueblos Originarios,Mujeres,,,,"['Pueblos Originarios', 'Mujeres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL34,AK,37,Migrantes - Hombres,Migrantes,Hombres,,,,"['Migrantes', 'Hombres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4180800,En tratamiento con insulina,COL35,AL,38,Migrantes - Mujeres,Migrantes,Mujeres,,,,"['Migrantes', 'Mujeres']",54
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL01,D,4,TOTAL - Ambos sexos,TOTAL,Ambos sexos,,,,"['TOTAL', 'Ambos sexos']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL02,E,5,TOTAL - Hombres,TOTAL,Hombres,,,,"['TOTAL', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL03,F,6,TOTAL - Mujeres,TOTAL,Mujeres,,,,"['TOTAL', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL04,G,7,RANGO ETARIO Y SEXO - 15 a 19 años - Hombres,RANGO ETARIO Y SEXO,15 a 19 años,Hombres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL05,H,8,RANGO ETARIO Y SEXO - 15 a 19 años - Mujeres,RANGO ETARIO Y SEXO,15 a 19 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL06,I,9,RANGO ETARIO Y SEXO - 20 a 24 años - Hombres,RANGO ETARIO Y SEXO,20 a 24 años,Hombres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL07,J,10,RANGO ETARIO Y SEXO - 20 a 24 años - Mujeres,RANGO ETARIO Y SEXO,20 a 24 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL08,K,11,RANGO ETARIO Y SEXO - 25 a 29 años - Hombres,RANGO ETARIO Y SEXO,25 a 29 años,Hombres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL09,L,12,RANGO ETARIO Y SEXO - 25 a 29 años - Mujeres,RANGO ETARIO Y SEXO,25 a 29 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL10,M,13,RANGO ETARIO Y SEXO - 30 a 34 años - Hombres,RANGO ETARIO Y SEXO,30 a 34 años,Hombres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL11,N,14,RANGO ETARIO Y SEXO - 30 a 34 años - Mujeres,RANGO ETARIO Y SEXO,30 a 34 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL12,O,15,RANGO ETARIO Y SEXO - 35 a 39 años - Hombres,RANGO ETARIO Y SEXO,35 a 39 años,Hombres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL13,P,16,RANGO ETARIO Y SEXO - 35 a 39 años - Mujeres,RANGO ETARIO Y SEXO,35 a 39 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL14,Q,17,RANGO ETARIO Y SEXO - 40 a 44 años - Hombres,RANGO ETARIO Y SEXO,40 a 44 años,Hombres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL15,R,18,RANGO ETARIO Y SEXO - 40 a 44 años - Mujeres,RANGO ETARIO Y SEXO,40 a 44 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL16,S,19,RANGO ETARIO Y SEXO - 45 a 49 años - Hombres,RANGO ETARIO Y SEXO,45 a 49 años,Hombres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL17,T,20,RANGO ETARIO Y SEXO - 45 a 49 años - Mujeres,RANGO ETARIO Y SEXO,45 a 49 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL18,U,21,RANGO ETARIO Y SEXO - 50 a 54 años - Hombres,RANGO ETARIO Y SEXO,50 a 54 años,Hombres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL19,V,22,RANGO ETARIO Y SEXO - 50 a 54 años - Mujeres,RANGO ETARIO Y SEXO,50 a 54 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL20,W,23,RANGO ETARIO Y SEXO - 55 a 59 años - Hombres,RANGO ETARIO Y SEXO,55 a 59 años,Hombres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL21,X,24,RANGO ETARIO Y SEXO - 55 a 59 años - Mujeres,RANGO ETARIO Y SEXO,55 a 59 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL22,Y,25,RANGO ETARIO Y SEXO - 60 a 64 años - Hombres,RANGO ETARIO Y SEXO,60 a 64 años,Hombres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL23,Z,26,RANGO ETARIO Y SEXO - 60 a 64 años - Mujeres,RANGO ETARIO Y SEXO,60 a 64 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL24,AA,27,RANGO ETARIO Y SEXO - 65 a 69 años - Hombres,RANGO ETARIO Y SEXO,65 a 69 años,Hombres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL25,AB,28,RANGO ETARIO Y SEXO - 65 a 69 años - Mujeres,RANGO ETARIO Y SEXO,65 a 69 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL26,AC,29,RANGO ETARIO Y SEXO - 70 a 74 años - Hombres,RANGO ETARIO Y SEXO,70 a 74 años,Hombres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL27,AD,30,RANGO ETARIO Y SEXO - 70 a 74 años - Mujeres,RANGO ETARIO Y SEXO,70 a 74 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL28,AE,31,RANGO ETARIO Y SEXO - 75 a 79 años - Hombres,RANGO ETARIO Y SEXO,75 a 79 años,Hombres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL29,AF,32,RANGO ETARIO Y SEXO - 75 a 79 años - Mujeres,RANGO ETARIO Y SEXO,75 a 79 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL30,AG,33,RANGO ETARIO Y SEXO - 80 y más años - Hombres,RANGO ETARIO Y SEXO,80 y más años,Hombres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL31,AH,34,RANGO ETARIO Y SEXO - 80 y más años - Mujeres,RANGO ETARIO Y SEXO,80 y más años,Mujeres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL32,AI,35,Pueblos Originarios - Hombres,Pueblos Originarios,Hombres,,,,"['Pueblos Originarios', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL33,AJ,36,Pueblos Originarios - Mujeres,Pueblos Originarios,Mujeres,,,,"['Pueblos Originarios', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL34,AK,37,Migrantes - Hombres,Migrantes,Hombres,,,,"['Migrantes', 'Hombres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4200700,En tratamiento con insulina que logra meta con HBA1C según edad,COL35,AL,38,Migrantes - Mujeres,Migrantes,Mujeres,,,,"['Migrantes', 'Mujeres']",55
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL01,D,4,TOTAL - Ambos sexos,TOTAL,Ambos sexos,,,,"['TOTAL', 'Ambos sexos']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL02,E,5,TOTAL - Hombres,TOTAL,Hombres,,,,"['TOTAL', 'Hombres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL03,F,6,TOTAL - Mujeres,TOTAL,Mujeres,,,,"['TOTAL', 'Mujeres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL04,G,7,RANGO ETARIO Y SEXO - 15 a 19 años - Hombres,RANGO ETARIO Y SEXO,15 a 19 años,Hombres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Hombres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL05,H,8,RANGO ETARIO Y SEXO - 15 a 19 años - Mujeres,RANGO ETARIO Y SEXO,15 a 19 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Mujeres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL06,I,9,RANGO ETARIO Y SEXO - 20 a 24 años - Hombres,RANGO ETARIO Y SEXO,20 a 24 años,Hombres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Hombres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL07,J,10,RANGO ETARIO Y SEXO - 20 a 24 años - Mujeres,RANGO ETARIO Y SEXO,20 a 24 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Mujeres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL08,K,11,RANGO ETARIO Y SEXO - 25 a 29 años - Hombres,RANGO ETARIO Y SEXO,25 a 29 años,Hombres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Hombres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL09,L,12,RANGO ETARIO Y SEXO - 25 a 29 años - Mujeres,RANGO ETARIO Y SEXO,25 a 29 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Mujeres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL10,M,13,RANGO ETARIO Y SEXO - 30 a 34 años - Hombres,RANGO ETARIO Y SEXO,30 a 34 años,Hombres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Hombres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL11,N,14,RANGO ETARIO Y SEXO - 30 a 34 años - Mujeres,RANGO ETARIO Y SEXO,30 a 34 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Mujeres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL12,O,15,RANGO ETARIO Y SEXO - 35 a 39 años - Hombres,RANGO ETARIO Y SEXO,35 a 39 años,Hombres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Hombres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL13,P,16,RANGO ETARIO Y SEXO - 35 a 39 años - Mujeres,RANGO ETARIO Y SEXO,35 a 39 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Mujeres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL14,Q,17,RANGO ETARIO Y SEXO - 40 a 44 años - Hombres,RANGO ETARIO Y SEXO,40 a 44 años,Hombres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Hombres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL15,R,18,RANGO ETARIO Y SEXO - 40 a 44 años - Mujeres,RANGO ETARIO Y SEXO,40 a 44 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Mujeres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL16,S,19,RANGO ETARIO Y SEXO - 45 a 49 años - Hombres,RANGO ETARIO Y SEXO,45 a 49 años,Hombres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Hombres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL17,T,20,RANGO ETARIO Y SEXO - 45 a 49 años - Mujeres,RANGO ETARIO Y SEXO,45 a 49 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Mujeres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL18,U,21,RANGO ETARIO Y SEXO - 50 a 54 años - Hombres,RANGO ETARIO Y SEXO,50 a 54 años,Hombres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Hombres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL19,V,22,RANGO ETARIO Y SEXO - 50 a 54 años - Mujeres,RANGO ETARIO Y SEXO,50 a 54 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Mujeres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL20,W,23,RANGO ETARIO Y SEXO - 55 a 59 años - Hombres,RANGO ETARIO Y SEXO,55 a 59 años,Hombres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Hombres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL21,X,24,RANGO ETARIO Y SEXO - 55 a 59 años - Mujeres,RANGO ETARIO Y SEXO,55 a 59 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Mujeres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL22,Y,25,RANGO ETARIO Y SEXO - 60 a 64 años - Hombres,RANGO ETARIO Y SEXO,60 a 64 años,Hombres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Hombres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL23,Z,26,RANGO ETARIO Y SEXO - 60 a 64 años - Mujeres,RANGO ETARIO Y SEXO,60 a 64 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Mujeres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL24,AA,27,RANGO ETARIO Y SEXO - 65 a 69 años - Hombres,RANGO ETARIO Y SEXO,65 a 69 años,Hombres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Hombres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL25,AB,28,RANGO ETARIO Y SEXO - 65 a 69 años - Mujeres,RANGO ETARIO Y SEXO,65 a 69 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Mujeres']",56
P4,C,VARIABLES DE SEGUIMIENTO DEL PSCV AL CORTE,P4190960,Con HBA1C >= 9 %,COL26,AC,29,RANGO ETARIO Y SEXO - 70 a 74 años - Hombres,RANGO ETARIO Y SEXO,70 a 74 años,Hombres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Hombres']",56
